date,ticker,score
2025-08-17,WKHS,0.0
2025-08-24,WKHS,0.0
2025-08-31,WKHS,0.0
2025-09-07,WKHS,0.0
2025-09-14,WKHS,0.0
2025-09-21,WKHS,0.0
2025-09-28,WKHS,0.0
2025-10-05,WKHS,0.0
2025-10-12,WKHS,0.0
2025-10-19,WKHS,0.0
2020-10-18,BYND,5.0
2020-10-25,BYND,4.0
2020-11-01,BYND,3.0
2020-11-08,BYND,18.0
2020-11-15,BYND,7.0
2020-11-22,BYND,4.0
2020-11-29,BYND,4.0
2020-12-06,BYND,4.0
2020-12-13,BYND,4.0
2020-12-20,BYND,3.0
2020-12-27,BYND,4.0
2021-01-03,BYND,5.0
2021-01-10,BYND,6.0
2021-01-17,BYND,4.0
2021-01-24,BYND,12.0
2021-01-31,BYND,5.0
2021-02-07,BYND,4.0
2021-02-14,BYND,4.0
2021-02-21,BYND,6.0
2021-02-28,BYND,5.0
2021-03-07,BYND,3.0
2021-03-14,BYND,4.0
2021-03-21,BYND,2.0
2021-03-28,BYND,2.0
2021-04-04,BYND,4.0
2021-04-11,BYND,3.0
2021-04-18,BYND,2.0
2021-04-25,BYND,3.0
2021-05-02,BYND,4.0
2021-05-09,BYND,4.0
2021-05-16,BYND,3.0
2021-05-23,BYND,9.0
2021-05-30,BYND,6.0
2021-06-06,BYND,4.0
2021-06-13,BYND,3.0
2021-06-20,BYND,3.0
2021-06-27,BYND,3.0
2021-07-04,BYND,3.0
2021-07-11,BYND,3.0
2021-07-18,BYND,3.0
2021-07-25,BYND,2.0
2021-08-01,BYND,4.0
2021-08-08,BYND,2.0
2021-08-15,BYND,2.0
2021-08-22,BYND,2.0
2021-08-29,BYND,2.0
2021-09-05,BYND,2.0
2021-09-12,BYND,2.0
2021-09-19,BYND,2.0
2021-09-26,BYND,2.0
2021-10-03,BYND,2.0
2021-10-10,BYND,2.0
2021-10-17,BYND,3.0
2021-10-24,BYND,3.0
2021-10-31,BYND,2.0
2021-11-07,BYND,7.0
2021-11-14,BYND,3.0
2021-11-21,BYND,2.0
2021-11-28,BYND,2.0
2021-12-05,BYND,3.0
2021-12-12,BYND,3.0
2021-12-19,BYND,2.0
2021-12-26,BYND,2.0
2022-01-02,BYND,5.0
2022-01-09,BYND,4.0
2022-01-16,BYND,3.0
2022-01-23,BYND,3.0
2022-01-30,BYND,3.0
2022-02-06,BYND,2.0
2022-02-13,BYND,2.0
2022-02-20,BYND,4.0
2022-02-27,BYND,2.0
2022-03-06,BYND,2.0
2022-03-13,BYND,2.0
2022-03-20,BYND,2.0
2022-03-27,BYND,2.0
2022-04-03,BYND,1.0
2022-04-10,BYND,1.0
2022-04-17,BYND,1.0
2022-04-24,BYND,3.0
2022-05-01,BYND,2.0
2022-05-08,BYND,4.0
2022-05-15,BYND,2.0
2022-05-22,BYND,2.0
2022-05-29,BYND,1.0
2022-06-05,BYND,1.0
2022-06-12,BYND,2.0
2022-06-19,BYND,1.0
2022-06-26,BYND,1.0
2022-07-03,BYND,1.0
2022-07-10,BYND,1.0
2022-07-17,BYND,2.0
2022-07-24,BYND,1.0
2022-07-31,BYND,3.0
2022-08-07,BYND,2.0
2022-08-14,BYND,2.0
2022-08-21,BYND,1.0
2022-08-28,BYND,1.0
2022-09-04,BYND,1.0
2022-09-11,BYND,1.0
2022-09-18,BYND,3.0
2022-09-25,BYND,1.0
2022-10-02,BYND,1.0
2022-10-09,BYND,2.0
2022-10-16,BYND,1.0
2022-10-23,BYND,1.0
2022-10-30,BYND,1.0
2022-11-06,BYND,2.0
2022-11-13,BYND,1.0
2022-11-20,BYND,1.0
2022-11-27,BYND,1.0
2022-12-04,BYND,1.0
2022-12-11,BYND,1.0
2022-12-18,BYND,1.0
2022-12-25,BYND,1.0
2023-01-01,BYND,1.0
2023-01-08,BYND,1.0
2023-01-15,BYND,1.0
2023-01-22,BYND,1.0
2023-01-29,BYND,2.0
2023-02-05,BYND,1.0
2023-02-12,BYND,1.0
2023-02-19,BYND,2.0
2023-02-26,BYND,1.0
2023-03-05,BYND,1.0
2023-03-12,BYND,1.0
2023-03-19,BYND,1.0
2023-03-26,BYND,1.0
2023-04-02,BYND,1.0
2023-04-09,BYND,1.0
2023-04-16,BYND,1.0
2023-04-23,BYND,1.0
2023-04-30,BYND,1.0
2023-05-07,BYND,2.0
2023-05-14,BYND,1.0
2023-05-21,BYND,1.0
2023-05-28,BYND,1.0
2023-06-04,BYND,1.0
2023-06-11,BYND,1.0
2023-06-18,BYND,1.0
2023-06-25,BYND,1.0
2023-07-02,BYND,1.0
2023-07-09,BYND,2.0
2023-07-16,BYND,1.0
2023-07-23,BYND,1.0
2023-07-30,BYND,1.0
2023-08-06,BYND,2.0
2023-08-13,BYND,1.0
2023-08-20,BYND,1.0
2023-08-27,BYND,1.0
2023-09-03,BYND,1.0
2023-09-10,BYND,1.0
2023-09-17,BYND,1.0
2023-09-24,BYND,1.0
2023-10-01,BYND,1.0
2023-10-08,BYND,1.0
2023-10-15,BYND,1.0
2023-10-22,BYND,1.0
2023-10-29,BYND,1.0
2023-11-05,BYND,1.0
2023-11-12,BYND,1.0
2023-11-19,BYND,1.0
2023-11-26,BYND,1.0
2023-12-03,BYND,1.0
2023-12-10,BYND,1.0
2023-12-17,BYND,1.0
2023-12-24,BYND,1.0
2023-12-31,BYND,1.0
2024-01-07,BYND,1.0
2024-01-14,BYND,0.0
2024-01-21,BYND,1.0
2024-01-28,BYND,1.0
2024-02-04,BYND,1.0
2024-02-11,BYND,1.0
2024-02-18,BYND,1.0
2024-02-25,BYND,7.0
2024-03-03,BYND,1.0
2024-03-10,BYND,1.0
2024-03-17,BYND,1.0
2024-03-24,BYND,1.0
2024-03-31,BYND,1.0
2024-04-07,BYND,1.0
2024-04-14,BYND,1.0
2024-04-21,BYND,1.0
2024-04-28,BYND,1.0
2024-05-05,BYND,2.0
2024-05-12,BYND,2.0
2024-05-19,BYND,1.0
2024-05-26,BYND,0.0
2024-06-02,BYND,1.0
2024-06-09,BYND,1.0
2024-06-16,BYND,1.0
2024-06-23,BYND,1.0
2024-06-30,BYND,1.0
2024-07-07,BYND,1.0
2024-07-14,BYND,1.0
2024-07-21,BYND,1.0
2024-07-28,BYND,1.0
2024-08-04,BYND,2.0
2024-08-11,BYND,1.0
2024-08-18,BYND,1.0
2024-08-25,BYND,1.0
2024-09-01,BYND,1.0
2024-09-08,BYND,0.0
2024-09-15,BYND,1.0
2024-09-22,BYND,1.0
2024-09-29,BYND,1.0
2024-10-06,BYND,1.0
2024-10-13,BYND,0.0
2024-10-20,BYND,1.0
2024-10-27,BYND,1.0
2024-11-03,BYND,1.0
2024-11-10,BYND,1.0
2024-11-17,BYND,1.0
2024-11-24,BYND,1.0
2024-12-01,BYND,1.0
2024-12-08,BYND,1.0
2024-12-15,BYND,1.0
2024-12-22,BYND,1.0
2024-12-29,BYND,1.0
2025-01-05,BYND,1.0
2025-01-12,BYND,1.0
2025-01-19,BYND,1.0
2025-01-26,BYND,1.0
2025-02-02,BYND,1.0
2025-02-09,BYND,1.0
2025-02-16,BYND,1.0
2025-02-23,BYND,1.0
2025-03-02,BYND,1.0
2025-03-09,BYND,1.0
2025-03-16,BYND,1.0
2025-03-23,BYND,1.0
2025-03-30,BYND,1.0
2025-04-06,BYND,1.0
2025-04-13,BYND,1.0
2025-04-20,BYND,1.0
2025-04-27,BYND,0.0
2025-05-04,BYND,1.0
2025-05-11,BYND,1.0
2025-05-18,BYND,1.0
2025-05-25,BYND,0.0
2025-06-01,BYND,1.0
2025-06-08,BYND,0.0
2025-06-15,BYND,0.0
2025-06-22,BYND,0.0
2025-06-29,BYND,0.0
2025-07-06,BYND,0.0
2025-07-13,BYND,1.0
2025-07-20,BYND,2.0
2025-07-27,BYND,1.0
2025-08-03,BYND,1.0
2025-08-10,BYND,1.0
2025-08-17,BYND,1.0
2025-08-24,BYND,1.0
2025-08-31,BYND,0.0
2025-09-07,BYND,0.0
2025-09-14,BYND,1.0
2025-09-21,BYND,1.0
2025-09-28,BYND,2.0
2025-10-05,BYND,1.0
2025-10-12,BYND,5.0
2025-10-19,BYND,8.0
2020-10-18,GTE,8.0
2020-10-25,GTE,8.0
2020-11-01,GTE,7.0
2020-11-08,GTE,9.0
2020-11-15,GTE,9.0
2020-11-22,GTE,9.0
2020-11-29,GTE,9.0
2020-12-06,GTE,9.0
2020-12-13,GTE,9.0
2020-12-20,GTE,8.0
2020-12-27,GTE,11.0
2021-01-03,GTE,12.0
2021-01-10,GTE,11.0
2021-01-17,GTE,9.0
2021-01-24,GTE,13.0
2021-01-31,GTE,14.0
2021-02-07,GTE,17.0
2021-02-14,GTE,13.0
2021-02-21,GTE,13.0
2021-02-28,GTE,13.0
2021-03-07,GTE,12.0
2021-03-14,GTE,13.0
2021-03-21,GTE,11.0
2021-03-28,GTE,10.0
2021-04-04,GTE,10.0
2021-04-11,GTE,11.0
2021-04-18,GTE,10.0
2021-04-25,GTE,10.0
2021-05-02,GTE,10.0
2021-05-09,GTE,10.0
2021-05-16,GTE,10.0
2021-05-23,GTE,10.0
2021-05-30,GTE,10.0
2021-06-06,GTE,9.0
2021-06-13,GTE,10.0
2021-06-20,GTE,10.0
2021-06-27,GTE,10.0
2021-07-04,GTE,9.0
2021-07-11,GTE,10.0
2021-07-18,GTE,10.0
2021-07-25,GTE,9.0
2021-08-01,GTE,10.0
2021-08-08,GTE,9.0
2021-08-15,GTE,9.0
2021-08-22,GTE,10.0
2021-08-29,GTE,10.0
2021-09-05,GTE,12.0
2021-09-12,GTE,12.0
2021-09-19,GTE,11.0
2021-09-26,GTE,11.0
2021-10-03,GTE,13.0
2021-10-10,GTE,12.0
2021-10-17,GTE,11.0
2021-10-24,GTE,11.0
2021-10-31,GTE,13.0
2021-11-07,GTE,12.0
2021-11-14,GTE,12.0
2021-11-21,GTE,11.0
2021-11-28,GTE,10.0
2021-12-05,GTE,10.0
2021-12-12,GTE,10.0
2021-12-19,GTE,10.0
2021-12-26,GTE,10.0
2022-01-02,GTE,11.0
2022-01-09,GTE,10.0
2022-01-16,GTE,10.0
2022-01-23,GTE,9.0
2022-01-30,GTE,10.0
2022-02-06,GTE,11.0
2022-02-13,GTE,11.0
2022-02-20,GTE,10.0
2022-02-27,GTE,11.0
2022-03-06,GTE,11.0
2022-03-13,GTE,10.0
2022-03-20,GTE,9.0
2022-03-27,GTE,9.0
2022-04-03,GTE,9.0
2022-04-10,GTE,10.0
2022-04-17,GTE,10.0
2022-04-24,GTE,9.0
2022-05-01,GTE,9.0
2022-05-08,GTE,9.0
2022-05-15,GTE,9.0
2022-05-22,GTE,9.0
2022-05-29,GTE,9.0
2022-06-05,GTE,9.0
2022-06-12,GTE,10.0
2022-06-19,GTE,9.0
2022-06-26,GTE,9.0
2022-07-03,GTE,9.0
2022-07-10,GTE,9.0
2022-07-17,GTE,9.0
2022-07-24,GTE,8.0
2022-07-31,GTE,9.0
2022-08-07,GTE,9.0
2022-08-14,GTE,9.0
2022-08-21,GTE,8.0
2022-08-28,GTE,8.0
2022-09-04,GTE,8.0
2022-09-11,GTE,9.0
2022-09-18,GTE,8.0
2022-09-25,GTE,7.0
2022-10-02,GTE,8.0
2022-10-09,GTE,8.0
2022-10-16,GTE,8.0
2022-10-23,GTE,8.0
2022-10-30,GTE,8.0
2022-11-06,GTE,8.0
2022-11-13,GTE,7.0
2022-11-20,GTE,7.0
2022-11-27,GTE,7.0
2022-12-04,GTE,8.0
2022-12-11,GTE,8.0
2022-12-18,GTE,8.0
2022-12-25,GTE,7.0
2023-01-01,GTE,7.0
2023-01-08,GTE,8.0
2023-01-15,GTE,8.0
2023-01-22,GTE,8.0
2023-01-29,GTE,8.0
2023-02-05,GTE,8.0
2023-02-12,GTE,8.0
2023-02-19,GTE,8.0
2023-02-26,GTE,8.0
2023-03-05,GTE,7.0
2023-03-12,GTE,7.0
2023-03-19,GTE,7.0
2023-03-26,GTE,8.0
2023-04-02,GTE,7.0
2023-04-09,GTE,8.0
2023-04-16,GTE,8.0
2023-04-23,GTE,7.0
2023-04-30,GTE,8.0
2023-05-07,GTE,8.0
2023-05-14,GTE,8.0
2023-05-21,GTE,7.0
2023-05-28,GTE,8.0
2023-06-04,GTE,9.0
2023-06-11,GTE,11.0
2023-06-18,GTE,8.0
2023-06-25,GTE,8.0
2023-07-02,GTE,8.0
2023-07-09,GTE,8.0
2023-07-16,GTE,8.0
2023-07-23,GTE,8.0
2023-07-30,GTE,8.0
2023-08-06,GTE,8.0
2023-08-13,GTE,8.0
2023-08-20,GTE,8.0
2023-08-27,GTE,7.0
2023-09-03,GTE,7.0
2023-09-10,GTE,8.0
2023-09-17,GTE,8.0
2023-09-24,GTE,7.0
2023-10-01,GTE,8.0
2023-10-08,GTE,7.0
2023-10-15,GTE,7.0
2023-10-22,GTE,7.0
2023-10-29,GTE,7.0
2023-11-05,GTE,7.0
2023-11-12,GTE,7.0
2023-11-19,GTE,7.0
2023-11-26,GTE,7.0
2023-12-03,GTE,7.0
2023-12-10,GTE,7.0
2023-12-17,GTE,7.0
2023-12-24,GTE,7.0
2023-12-31,GTE,7.0
2024-01-07,GTE,7.0
2024-01-14,GTE,7.0
2024-01-21,GTE,7.0
2024-01-28,GTE,7.0
2024-02-04,GTE,7.0
2024-02-11,GTE,7.0
2024-02-18,GTE,7.0
2024-02-25,GTE,7.0
2024-03-03,GTE,7.0
2024-03-10,GTE,7.0
2024-03-17,GTE,7.0
2024-03-24,GTE,7.0
2024-03-31,GTE,7.0
2024-04-07,GTE,6.0
2024-04-14,GTE,7.0
2024-04-21,GTE,7.0
2024-04-28,GTE,7.0
2024-05-05,GTE,7.0
2024-05-12,GTE,7.0
2024-05-19,GTE,6.0
2024-05-26,GTE,6.0
2024-06-02,GTE,7.0
2024-06-09,GTE,7.0
2024-06-16,GTE,7.0
2024-06-23,GTE,7.0
2024-06-30,GTE,6.0
2024-07-07,GTE,7.0
2024-07-14,GTE,6.0
2024-07-21,GTE,6.0
2024-07-28,GTE,6.0
2024-08-04,GTE,6.0
2024-08-11,GTE,6.0
2024-08-18,GTE,7.0
2024-08-25,GTE,6.0
2024-09-01,GTE,6.0
2024-09-08,GTE,6.0
2024-09-15,GTE,6.0
2024-09-22,GTE,6.0
2024-09-29,GTE,6.0
2024-10-06,GTE,5.0
2024-10-13,GTE,6.0
2024-10-20,GTE,6.0
2024-10-27,GTE,7.0
2024-11-03,GTE,6.0
2024-11-10,GTE,6.0
2024-11-17,GTE,6.0
2024-11-24,GTE,6.0
2024-12-01,GTE,6.0
2024-12-08,GTE,6.0
2024-12-15,GTE,6.0
2024-12-22,GTE,6.0
2024-12-29,GTE,6.0
2025-01-05,GTE,6.0
2025-01-12,GTE,6.0
2025-01-19,GTE,6.0
2025-01-26,GTE,6.0
2025-02-02,GTE,6.0
2025-02-09,GTE,6.0
2025-02-16,GTE,6.0
2025-02-23,GTE,7.0
2025-03-02,GTE,6.0
2025-03-09,GTE,6.0
2025-03-16,GTE,6.0
2025-03-23,GTE,6.0
2025-03-30,GTE,7.0
2025-04-06,GTE,6.0
2025-04-13,GTE,6.0
2025-04-20,GTE,6.0
2025-04-27,GTE,6.0
2025-05-04,GTE,6.0
2025-05-11,GTE,6.0
2025-05-18,GTE,6.0
2025-05-25,GTE,6.0
2025-06-01,GTE,6.0
2025-06-08,GTE,6.0
2025-06-15,GTE,6.0
2025-06-22,GTE,6.0
2025-06-29,GTE,5.0
2025-07-06,GTE,6.0
2025-07-13,GTE,6.0
2025-07-20,GTE,6.0
2025-07-27,GTE,7.0
2025-08-03,GTE,7.0
2025-08-10,GTE,6.0
2025-08-17,GTE,6.0
2025-08-24,GTE,6.0
2025-08-31,GTE,6.0
2025-09-07,GTE,6.0
2025-09-14,GTE,6.0
2025-09-21,GTE,6.0
2025-09-28,GTE,6.0
2025-10-05,GTE,6.0
2025-10-12,GTE,6.0
2025-10-19,GTE,5.0
2020-10-18,NCTY,0.0
2020-10-25,NCTY,0.0
2020-11-01,NCTY,0.0
2020-11-08,NCTY,0.0
2020-11-15,NCTY,0.0
2020-11-22,NCTY,0.0
2020-11-29,NCTY,0.0
2020-12-06,NCTY,0.0
2020-12-13,NCTY,0.0
2020-12-20,NCTY,0.0
2020-12-27,NCTY,0.0
2021-01-03,NCTY,3.0
2021-01-10,NCTY,1.0
2021-01-17,NCTY,0.0
2021-01-24,NCTY,1.0
2021-01-31,NCTY,0.0
2021-02-07,NCTY,1.0
2021-02-14,NCTY,1.0
2021-02-21,NCTY,1.0
2021-02-28,NCTY,1.0
2021-03-07,NCTY,1.0
2021-03-14,NCTY,1.0
2021-03-21,NCTY,1.0
2021-03-28,NCTY,1.0
2021-04-04,NCTY,1.0
2021-04-11,NCTY,1.0
2021-04-18,NCTY,1.0
2021-04-25,NCTY,1.0
2021-05-02,NCTY,0.0
2021-05-09,NCTY,0.0
2021-05-16,NCTY,0.0
2021-05-23,NCTY,0.0
2021-05-30,NCTY,1.0
2021-06-06,NCTY,1.0
2021-06-13,NCTY,1.0
2021-06-20,NCTY,1.0
2021-06-27,NCTY,0.0
2021-07-04,NCTY,0.0
2021-07-11,NCTY,0.0
2021-07-18,NCTY,0.0
2021-07-25,NCTY,1.0
2021-08-01,NCTY,0.0
2021-08-08,NCTY,1.0
2021-08-15,NCTY,0.0
2021-08-22,NCTY,0.0
2021-08-29,NCTY,0.0
2021-09-05,NCTY,0.0
2021-09-12,NCTY,0.0
2021-09-19,NCTY,0.0
2021-09-26,NCTY,0.0
2021-10-03,NCTY,0.0
2021-10-10,NCTY,0.0
2021-10-17,NCTY,0.0
2021-10-24,NCTY,0.0
2021-10-31,NCTY,0.0
2021-11-07,NCTY,0.0
2021-11-14,NCTY,0.0
2021-11-21,NCTY,0.0
2021-11-28,NCTY,0.0
2021-12-05,NCTY,0.0
2021-12-12,NCTY,0.0
2021-12-19,NCTY,0.0
2021-12-26,NCTY,0.0
2022-01-02,NCTY,0.0
2022-01-09,NCTY,0.0
2022-01-16,NCTY,0.0
2022-01-23,NCTY,0.0
2022-01-30,NCTY,0.0
2022-02-06,NCTY,0.0
2022-02-13,NCTY,0.0
2022-02-20,NCTY,0.0
2022-02-27,NCTY,0.0
2022-03-06,NCTY,0.0
2022-03-13,NCTY,0.0
2022-03-20,NCTY,0.0
2022-03-27,NCTY,0.0
2022-04-03,NCTY,0.0
2022-04-10,NCTY,0.0
2022-04-17,NCTY,0.0
2022-04-24,NCTY,0.0
2022-05-01,NCTY,0.0
2022-05-08,NCTY,0.0
2022-05-15,NCTY,0.0
2022-05-22,NCTY,0.0
2022-05-29,NCTY,0.0
2022-06-05,NCTY,0.0
2022-06-12,NCTY,0.0
2022-06-19,NCTY,0.0
2022-06-26,NCTY,0.0
2022-07-03,NCTY,0.0
2022-07-10,NCTY,0.0
2022-07-17,NCTY,0.0
2022-07-24,NCTY,0.0
2022-07-31,NCTY,0.0
2022-08-07,NCTY,0.0
2022-08-14,NCTY,0.0
2022-08-21,NCTY,0.0
2022-08-28,NCTY,0.0
2022-09-04,NCTY,0.0
2022-09-11,NCTY,0.0
2022-09-18,NCTY,0.0
2022-09-25,NCTY,0.0
2022-10-02,NCTY,0.0
2022-10-09,NCTY,0.0
2022-10-16,NCTY,0.0
2022-10-23,NCTY,0.0
2022-10-30,NCTY,0.0
2022-11-06,NCTY,0.0
2022-11-13,NCTY,0.0
2022-11-20,NCTY,0.0
2022-11-27,NCTY,0.0
2022-12-04,NCTY,0.0
2022-12-11,NCTY,0.0
2022-12-18,NCTY,0.0
2022-12-25,NCTY,0.0
2023-01-01,NCTY,0.0
2023-01-08,NCTY,0.0
2023-01-15,NCTY,0.0
2023-01-22,NCTY,0.0
2023-01-29,NCTY,0.0
2023-02-05,NCTY,0.0
2023-02-12,NCTY,0.0
2023-02-19,NCTY,0.0
2023-02-26,NCTY,0.0
2023-03-05,NCTY,0.0
2023-03-12,NCTY,0.0
2023-03-19,NCTY,0.0
2023-03-26,NCTY,0.0
2023-04-02,NCTY,0.0
2023-04-09,NCTY,0.0
2023-04-16,NCTY,0.0
2023-04-23,NCTY,0.0
2023-04-30,NCTY,0.0
2023-05-07,NCTY,0.0
2023-05-14,NCTY,0.0
2023-05-21,NCTY,0.0
2023-05-28,NCTY,0.0
2023-06-04,NCTY,0.0
2023-06-11,NCTY,0.0
2023-06-18,NCTY,0.0
2023-06-25,NCTY,0.0
2023-07-02,NCTY,0.0
2023-07-09,NCTY,0.0
2023-07-16,NCTY,0.0
2023-07-23,NCTY,0.0
2023-07-30,NCTY,0.0
2023-08-06,NCTY,0.0
2023-08-13,NCTY,0.0
2023-08-20,NCTY,0.0
2023-08-27,NCTY,0.0
2023-09-03,NCTY,0.0
2023-09-10,NCTY,0.0
2023-09-17,NCTY,0.0
2023-09-24,NCTY,0.0
2023-10-01,NCTY,0.0
2023-10-08,NCTY,0.0
2023-10-15,NCTY,0.0
2023-10-22,NCTY,0.0
2023-10-29,NCTY,0.0
2023-11-05,NCTY,0.0
2023-11-12,NCTY,0.0
2023-11-19,NCTY,0.0
2023-11-26,NCTY,0.0
2023-12-03,NCTY,0.0
2023-12-10,NCTY,0.0
2023-12-17,NCTY,0.0
2023-12-24,NCTY,0.0
2023-12-31,NCTY,0.0
2024-01-07,NCTY,0.0
2024-01-14,NCTY,0.0
2024-01-21,NCTY,0.0
2024-01-28,NCTY,0.0
2024-02-04,NCTY,0.0
2024-02-11,NCTY,0.0
2024-02-18,NCTY,0.0
2024-02-25,NCTY,0.0
2024-03-03,NCTY,0.0
2024-03-10,NCTY,0.0
2024-03-17,NCTY,0.0
2024-03-24,NCTY,0.0
2024-03-31,NCTY,0.0
2024-04-07,NCTY,0.0
2024-04-14,NCTY,0.0
2024-04-21,NCTY,0.0
2024-04-28,NCTY,0.0
2024-05-05,NCTY,0.0
2024-05-12,NCTY,0.0
2024-05-19,NCTY,0.0
2024-05-26,NCTY,0.0
2024-06-02,NCTY,0.0
2024-06-09,NCTY,0.0
2024-06-16,NCTY,0.0
2024-06-23,NCTY,0.0
2024-06-30,NCTY,0.0
2024-07-07,NCTY,0.0
2024-07-14,NCTY,0.0
2024-07-21,NCTY,0.0
2024-07-28,NCTY,0.0
2024-08-04,NCTY,0.0
2024-08-11,NCTY,0.0
2024-08-18,NCTY,0.0
2024-08-25,NCTY,0.0
2024-09-01,NCTY,0.0
2024-09-08,NCTY,0.0
2024-09-15,NCTY,0.0
2024-09-22,NCTY,0.0
2024-09-29,NCTY,0.0
2024-10-06,NCTY,0.0
2024-10-13,NCTY,0.0
2024-10-20,NCTY,0.0
2024-10-27,NCTY,0.0
2024-11-03,NCTY,0.0
2024-11-10,NCTY,0.0
2024-11-17,NCTY,0.0
2024-11-24,NCTY,0.0
2024-12-01,NCTY,0.0
2024-12-08,NCTY,0.0
2024-12-15,NCTY,0.0
2024-12-22,NCTY,0.0
2024-12-29,NCTY,0.0
2025-01-05,NCTY,0.0
2025-01-12,NCTY,0.0
2025-01-19,NCTY,0.0
2025-01-26,NCTY,0.0
2025-02-02,NCTY,0.0
2025-02-09,NCTY,0.0
2025-02-16,NCTY,0.0
2025-02-23,NCTY,0.0
2025-03-02,NCTY,0.0
2025-03-09,NCTY,0.0
2025-03-16,NCTY,0.0
2025-03-23,NCTY,0.0
2025-03-30,NCTY,0.0
2025-04-06,NCTY,0.0
2025-04-13,NCTY,0.0
2025-04-20,NCTY,0.0
2025-04-27,NCTY,0.0
2025-05-04,NCTY,0.0
2025-05-11,NCTY,0.0
2025-05-18,NCTY,0.0
2025-05-25,NCTY,0.0
2025-06-01,NCTY,0.0
2025-06-08,NCTY,0.0
2025-06-15,NCTY,0.0
2025-06-22,NCTY,0.0
2025-06-29,NCTY,0.0
2025-07-06,NCTY,0.0
2025-07-13,NCTY,0.0
2025-07-20,NCTY,0.0
2025-07-27,NCTY,0.0
2025-08-03,NCTY,0.0
2025-08-10,NCTY,0.0
2025-08-17,NCTY,0.0
2025-08-24,NCTY,0.0
2025-08-31,NCTY,0.0
2025-09-07,NCTY,0.0
2025-09-14,NCTY,0.0
2025-09-21,NCTY,0.0
2025-09-28,NCTY,0.0
2025-10-05,NCTY,0.0
2025-10-12,NCTY,0.0
2025-10-19,NCTY,0.0
2020-10-18,SLV,6.0
2020-10-25,SLV,6.0
2020-11-01,SLV,6.0
2020-11-08,SLV,7.0
2020-11-15,SLV,5.0
2020-11-22,SLV,5.0
2020-11-29,SLV,6.0
2020-12-06,SLV,6.0
2020-12-13,SLV,7.0
2020-12-20,SLV,5.0
2020-12-27,SLV,6.0
2021-01-03,SLV,8.0
2021-01-10,SLV,7.0
2021-01-17,SLV,5.0
2021-01-24,SLV,27.0
2021-01-31,SLV,96.0
2021-02-07,SLV,14.0
2021-02-14,SLV,12.0
2021-02-21,SLV,13.0
2021-02-28,SLV,9.0
2021-03-07,SLV,8.0
2021-03-14,SLV,6.0
2021-03-21,SLV,6.0
2021-03-28,SLV,6.0
2021-04-04,SLV,6.0
2021-04-11,SLV,6.0
2021-04-18,SLV,6.0
2021-04-25,SLV,5.0
2021-05-02,SLV,7.0
2021-05-09,SLV,6.0
2021-05-16,SLV,7.0
2021-05-23,SLV,6.0
2021-05-30,SLV,5.0
2021-06-06,SLV,5.0
2021-06-13,SLV,5.0
2021-06-20,SLV,5.0
2021-06-27,SLV,5.0
2021-07-04,SLV,4.0
2021-07-11,SLV,5.0
2021-07-18,SLV,5.0
2021-07-25,SLV,4.0
2021-08-01,SLV,4.0
2021-08-08,SLV,5.0
2021-08-15,SLV,5.0
2021-08-22,SLV,4.0
2021-08-29,SLV,4.0
2021-09-05,SLV,4.0
2021-09-12,SLV,4.0
2021-09-19,SLV,5.0
2021-09-26,SLV,5.0
2021-10-03,SLV,4.0
2021-10-10,SLV,4.0
2021-10-17,SLV,4.0
2021-10-24,SLV,4.0
2021-10-31,SLV,4.0
2021-11-07,SLV,4.0
2021-11-14,SLV,4.0
2021-11-21,SLV,3.0
2021-11-28,SLV,4.0
2021-12-05,SLV,4.0
2021-12-12,SLV,4.0
2021-12-19,SLV,3.0
2021-12-26,SLV,3.0
2022-01-02,SLV,4.0
2022-01-09,SLV,4.0
2022-01-16,SLV,4.0
2022-01-23,SLV,5.0
2022-01-30,SLV,4.0
2022-02-06,SLV,4.0
2022-02-13,SLV,4.0
2022-02-20,SLV,5.0
2022-02-27,SLV,5.0
2022-03-06,SLV,6.0
2022-03-13,SLV,5.0
2022-03-20,SLV,4.0
2022-03-27,SLV,4.0
2022-04-03,SLV,3.0
2022-04-10,SLV,4.0
2022-04-17,SLV,4.0
2022-04-24,SLV,3.0
2022-05-01,SLV,4.0
2022-05-08,SLV,4.0
2022-05-15,SLV,4.0
2022-05-22,SLV,3.0
2022-05-29,SLV,3.0
2022-06-05,SLV,4.0
2022-06-12,SLV,4.0
2022-06-19,SLV,3.0
2022-06-26,SLV,4.0
2022-07-03,SLV,3.0
2022-07-10,SLV,4.0
2022-07-17,SLV,3.0
2022-07-24,SLV,4.0
2022-07-31,SLV,3.0
2022-08-07,SLV,4.0
2022-08-14,SLV,3.0
2022-08-21,SLV,3.0
2022-08-28,SLV,3.0
2022-09-04,SLV,3.0
2022-09-11,SLV,4.0
2022-09-18,SLV,4.0
2022-09-25,SLV,3.0
2022-10-02,SLV,4.0
2022-10-09,SLV,3.0
2022-10-16,SLV,3.0
2022-10-23,SLV,3.0
2022-10-30,SLV,3.0
2022-11-06,SLV,3.0
2022-11-13,SLV,3.0
2022-11-20,SLV,3.0
2022-11-27,SLV,3.0
2022-12-04,SLV,5.0
2022-12-11,SLV,4.0
2022-12-18,SLV,4.0
2022-12-25,SLV,4.0
2023-01-01,SLV,4.0
2023-01-08,SLV,4.0
2023-01-15,SLV,3.0
