date,ticker,close,d2c,shorts,volume,trend_score,news_volume,wiki_views
2020-11-13,SBNY,102.65,2.14,2231082,1041997,0.0,2,1346
2020-11-30,SBNY,112.19,4.49,2374165,528483,0.0,2,1324
2020-12-15,SBNY,131.08,2.08,1356868,651168,0.0,6,1440
2020-12-31,SBNY,135.29,3.03,1349078,445781,0.0,5,2391
2021-01-15,SBNY,154.33,2.44,1138702,466904,0.0,5,11204
2021-01-29,SBNY,165.19,2.24,1294908,578955,0.0,13,3660
2021-02-12,SBNY,214.04,1.57,2007966,1276859,0.5,4,1813
2021-02-26,SBNY,218.34,2.24,1855562,828463,0.5,5,1736
2021-03-15,SBNY,245.95,2.8,1880137,670702,0.0,6,1747
2021-03-31,SBNY,226.1,2.09,1763929,843922,0.0,1,1733
2021-04-15,SBNY,231.97,4.97,1766757,355451,0.0,7,1411
2021-04-30,SBNY,251.51,2.58,1680751,650233,0.0,13,1677
2021-05-14,SBNY,246.71,3.27,1365732,417155,0.0,3,1297
2021-05-28,SBNY,249.75,3.23,1365775,422914,0.0,3,1331
2021-06-15,SBNY,242.08,3.03,1281874,422410,0.0,4,1331
2021-06-30,SBNY,245.65,2.33,1271746,546303,0.0,2,1247
2021-07-15,SBNY,248.94,4.46,1394497,312844,0.0,4,1370
2021-07-30,SBNY,226.97,1.85,1381242,747991,0.0,12,1209
2021-08-13,SBNY,257.46,3.29,1648317,500281,0.0,1,1171
2021-08-31,SBNY,259.33,4.68,1704444,364363,0.0,2,1460
2021-09-15,SBNY,262.66,3.9,1732216,444215,0.0,1,1722
2021-09-30,SBNY,272.28,2.49,1402370,563974,0.0,4,1286
2021-10-15,SBNY,305.53,3.22,1605128,498091,0.0,3,1385
2021-10-29,SBNY,297.82,2.7,1758587,651713,0.0,8,1348
2021-11-15,SBNY,321.45,3.1,1849712,597525,0.0,3,2025
2021-11-30,SBNY,302.3,1.72,1987883,1157570,0.0,3,1416
2021-12-15,SBNY,303.26,1.84,1570435,853097,0.0,3,1887
2021-12-31,SBNY,323.47,1.0,1583469,1662171,0.0,2,1456
2022-01-14,SBNY,365.39,2.15,1913727,889612,0.5,7,2020
2022-01-31,SBNY,304.63,1.28,1691238,1322847,0.5,13,2438
2022-02-15,SBNY,342.24,1.86,1240594,666648,0.0,4,2297
2022-02-28,SBNY,344.89,1.75,1327342,760563,0.0,5,4650
2022-03-15,SBNY,294.96,1.27,1223432,965032,0.0,5,3267
2022-03-31,SBNY,293.49,1.31,1355095,1035099,0.0,6,3199
2022-04-14,SBNY,265.91,2.09,1477385,707749,0.0,10,2620
2022-04-29,SBNY,242.25,2.09,1745005,834690,0.5,5,2454
2022-05-13,SBNY,201.2,1.05,1576069,1501779,0.0,1,2157
2022-05-31,SBNY,216.27,2.17,2571277,1187426,0.0,6,2312
2022-06-15,SBNY,180.91,2.13,2324918,1090884,0.5,6,2227
2022-06-30,SBNY,179.21,2.28,2273860,997994,0.0,1,2244
2022-07-15,SBNY,191.57,3.86,2201008,569645,0.0,6,1923
2022-07-29,SBNY,185.57,1.21,1673060,1383741,0.5,9,1859
2022-08-15,SBNY,204.74,2.74,1483746,542496,0.0,1,2225
2022-08-31,SBNY,174.36,2.78,1828069,656683,0.0,2,1987
2022-09-15,SBNY,178.8,2.73,1843851,676564,0.0,7,1709
2022-09-30,SBNY,151.0,2.46,1832876,743953,0.0,4,1870
2022-10-14,SBNY,145.0,2.09,1426739,682853,0.0,8,1663
2022-10-31,SBNY,158.53,1.34,1607129,1198098,0.0,6,1953
2022-11-15,SBNY,147.94,1.68,2329615,1388361,0.0,4,1829
2022-11-30,SBNY,139.5,2.5,2361796,946543,0.0,2,1836
2022-12-15,SBNY,115.41,2.33,3054075,1309920,0.0,7,2199
2022-12-30,SBNY,115.22,3.5,3354096,957056,0.0,7,1650
2023-01-13,SBNY,118.37,2.95,3969114,1346715,0.5,4,2950
2023-01-31,SBNY,128.95,2.09,3214364,1535394,0.0,19,3272
2023-02-15,SBNY,134.78,3.08,3646953,1185975,0.0,2,2082
2023-02-28,SBNY,115.05,4.76,3788332,796661,0.5,4,1528
2023-03-15,SBNY,70.0,1.78,6531064,3660796,8.0,120,293811
2023-03-31,SBNY,0.183,1.0,2225332,39073094,3.0,85,103614
2023-04-14,SBNY,0.171,1.0,1470329,14905593,1.0,14,13498
2023-04-28,SBNY,0.0931,1.0,1464272,9395734,1.0,8,9961
2023-05-15,SBNY,0.118,1.0,1550490,6804059,0.5,13,22972
2023-05-31,SBNY,0.1202,1.0,1415713,3011154,0.5,1,6540
2023-06-15,SBNY,0.131,1.0,1310537,1867740,0.0,1,5179
2023-06-30,SBNY,0.21,1.0,1384602,5079057,0.5,3,4198
2023-07-14,SBNY,0.16,1.0,1381249,2640472,0.5,0,3870
2023-07-31,SBNY,0.05,1.98,1393858,704547,0.0,3,4539
2023-08-15,SBNY,0.033,7.35,1363471,185543,0.0,0,3952
2023-08-31,SBNY,0.055,22.36,1451820,64916,0.0,0,4389
2023-09-15,SBNY,0.05,14.74,1287058,87301,0.0,1,4303
2023-09-29,SBNY,0.024,4.23,1286955,304506,0.0,0,14551
2023-10-13,SBNY,0.012,10.46,1279129,122340,0.0,2,3848
2023-10-31,SBNY,0.0111,16.44,1280056,77865,0.0,2,4646
2023-11-15,SBNY,0.0159,11.17,1244525,111396,0.0,0,4195
2023-11-30,SBNY,0.05,6.02,1237702,205575,0.0,2,3723
2023-12-15,SBNY,0.1999,1.85,1616083,871402,0.0,0,4019
2023-12-29,SBNY,1.6009,1.0,1627334,5119617,1.0,0,3747
2024-01-12,SBNY,1.85,1.0,1299655,2711657,1.0,0,4943
2024-01-31,SBNY,1.5,1.42,1263344,891228,1.0,0,9661
2024-02-15,SBNY,1.6,2.31,1293719,558862,0.0,0,7247
2024-02-29,SBNY,2.0,1.01,1257801,1245209,0.5,0,5071
2024-03-15,SBNY,2.05,1.13,1753244,1555217,0.0,0,6308
2024-03-28,SBNY,2.3,1.8,1362148,754962,0.5,0,3451
2024-04-15,SBNY,3.25,1.31,1107106,845719,0.5,1,4013
2024-04-30,SBNY,3.1,2.69,1100880,409438,0.0,0,3376
2024-05-15,SBNY,3.4,2.42,1057063,435997,0.0,0,2633
2024-05-31,SBNY,2.45,1.01,1057031,1048643,0.5,2,2778
2024-06-14,SBNY,2.35,1.23,1058726,863915,0.0,1,2167
2024-06-28,SBNY,2.19,10.45,1059616,101420,0.0,0,1937
2024-07-15,SBNY,2.48,1.9,1054485,555154,0.0,0,2172
2024-07-31,SBNY,2.36,6.66,1053998,158359,0.0,0,2460
2024-08-15,SBNY,2.15,4.75,1057126,222324,0.0,0,2324
2024-08-30,SBNY,1.9,6.75,1064848,157716,0.0,0,2099
2024-09-13,SBNY,2.17,4.36,1059781,243046,0.0,0,1825
2024-09-30,SBNY,2.0,8.74,1061500,121470,0.0,0,2613
2024-10-15,SBNY,1.8,13.32,1054861,79196,0.0,1,2299
2024-10-31,SBNY,1.25,6.95,1081899,155588,0.0,0,2338
2024-11-15,SBNY,1.32,9.59,1083840,113076,0.0,0,1940
2024-11-29,SBNY,1.23,2.17,982140,452316,0.0,0,2005
2024-12-13,SBNY,1.35,5.71,976762,170923,0.0,0,2287
2024-12-31,SBNY,1.37,3.59,968293,270095,0.0,0,2229
2025-01-15,SBNY,1.22,23.28,963913,41411,0.0,0,2135
2025-01-31,SBNY,1.23,3.88,937859,241949,0.0,0,2414
2025-02-14,SBNY,1.15,7.28,937218,128676,0.0,0,2059
2025-02-28,SBNY,1.15,22.81,939458,41183,0.0,0,2044
2025-03-14,SBNY,0.94,6.55,963674,147133,0.0,0,2050
2025-03-31,SBNY,0.98,32.54,963174,29598,0.0,0,2287
2025-04-15,SBNY,0.8,9.03,963162,106679,0.0,0,2193
2025-04-30,SBNY,0.75,12.67,938055,74021,0.0,0,2127
2025-05-15,SBNY,0.51,14.97,937937,62662,0.0,0,1909
2025-05-30,SBNY,0.7,2.96,938093,317420,0.0,0,1902
2025-06-13,SBNY,0.85,11.96,938092,78443,0.0,0,1725
2025-06-30,SBNY,0.75,27.17,938089,34522,0.0,0,1876
2025-07-15,SBNY,0.75,18.12,937909,51752,0.0,0,1724
2025-07-31,SBNY,0.58,4.69,937900,199794,0.0,0,2802
2025-08-15,SBNY,0.5,28.82,937885,32547,0.0,0,1776
2025-08-29,SBNY,0.5,28.72,938441,32676,0.0,0,1652
2025-09-15,SBNY,0.5,3.53,938438,266146,0.0,0,2191
2020-08-14,SCI,47.63,3.33,3639286,1092386,0.0,2,2360
2020-08-31,SCI,45.65,5.56,3289781,591333,0.0,0,2178
2020-09-15,SCI,42.04,4.12,3543778,859260,0.0,0,1926
2020-09-30,SCI,42.18,4.23,5299556,1252888,0.0,0,1998
2020-10-15,SCI,43.98,8.98,6242267,695130,0.0,0,1859
2020-10-30,SCI,46.31,7.65,6096329,797314,50.0,2,1937
2020-11-13,SCI,49.86,6.11,4994844,817908,45.0,3,1991
2020-11-30,SCI,48.64,4.66,3722879,799208,50.5,4,2149
2020-12-15,SCI,49.35,5.77,3649700,632843,47.5,1,2030
2020-12-31,SCI,49.1,5.62,3726974,662719,50.5,2,2086
2021-01-15,SCI,50.04,5.77,3887485,673664,49.0,2,2016
2021-01-29,SCI,50.43,3.53,3003854,850381,49.5,2,2046
2021-02-12,SCI,54.12,4.82,2773304,575122,53.0,6,2013
2021-02-26,SCI,47.76,2.19,2567184,1172391,52.0,7,1914
2021-03-15,SCI,49.5,3.9,3591147,920996,48.0,1,2329
2021-03-31,SCI,51.05,4.38,4133360,943815,45.5,3,1901
2021-04-15,SCI,52.04,5.94,4807573,808944,45.5,0,1839
2021-04-30,SCI,53.44,5.17,4776886,923301,43.5,2,1727
2021-05-14,SCI,54.87,4.31,4989311,1156646,45.0,10,1777
2021-05-28,SCI,53.02,8.72,5835833,669325,48.0,4,1592
2021-06-15,SCI,53.56,8.63,6216532,720705,44.5,2,1922
2021-06-30,SCI,53.59,6.91,6186876,894789,47.0,2,1660
2021-07-15,SCI,55.89,9.85,6397589,649523,45.5,3,2032
2021-07-30,SCI,62.49,5.55,6061121,1092790,46.5,5,1563
2021-08-13,SCI,65.05,5.07,5424735,1070918,45.5,2,1490
2021-08-31,SCI,62.76,5.05,4134659,819063,47.5,2,1988
2021-09-15,SCI,61.73,5.74,4287111,746969,46.0,2,1612
2021-09-30,SCI,60.26,3.97,4292908,1082274,50.5,0,2427
2021-10-15,SCI,62.19,5.91,4578649,774294,50.0,2,1948
2021-10-29,SCI,68.49,5.07,4130925,814425,53.5,3,1487
2021-11-15,SCI,67.38,4.98,3886835,781012,51.0,2,1667
2021-11-30,SCI,66.16,2.97,2711573,914194,47.5,2,1312
2021-12-15,SCI,68.45,4.0,3032275,757322,47.0,0,1702
2021-12-31,SCI,70.99,3.74,3115953,833695,46.0,3,1806
2022-01-14,SCI,64.99,4.34,3336356,768241,60.0,1,1757
2022-01-31,SCI,61.72,3.31,3745312,1131201,59.5,1,2240
2022-02-15,SCI,60.53,4.87,4050029,831644,62.0,6,2350
2022-02-28,SCI,60.85,3.32,3768463,1135787,61.0,1,1587
2022-03-15,SCI,63.16,3.83,3856936,1006526,59.0,1,1644
2022-03-31,SCI,65.82,4.2,3800038,904316,62.5,4,1867
2022-04-14,SCI,70.37,3.68,4051979,1102170,63.0,1,1588
2022-04-29,SCI,65.61,4.81,3812290,792761,65.0,2,1580
2022-05-13,SCI,67.8,2.93,3587610,1226037,66.0,3,1678
2022-05-31,SCI,70.03,4.88,3964220,812836,58.5,3,3373
2022-06-15,SCI,66.32,5.15,4208423,817002,53.5,2,2398
2022-06-30,SCI,69.12,3.48,3620485,1039977,52.5,0,2048
2022-07-15,SCI,69.75,4.78,4153097,868880,53.5,1,1989
2022-07-29,SCI,74.46,5.34,4487440,840517,57.0,2,1977
2022-08-15,SCI,67.49,2.73,3919238,1436408,63.0,4,2431
2022-08-31,SCI,61.71,4.26,3768111,884463,60.0,0,2492
2022-09-15,SCI,60.98,4.98,4603370,924766,56.5,2,2012
2022-09-30,SCI,57.74,3.9,4932821,1265815,57.0,1,2152
2022-10-14,SCI,60.46,4.59,4864947,1060886,59.0,1,1909
2022-10-31,SCI,60.61,4.21,4709918,1118300,57.5,2,2301
2022-11-15,SCI,71.14,3.6,5545439,1542383,58.5,6,2578
2022-11-30,SCI,71.45,7.93,5468330,689743,54.0,0,2033
2022-12-15,SCI,69.22,8.06,6108710,757716,61.0,1,2043
2022-12-30,SCI,69.14,5.78,5567545,962486,57.5,1,1717
2023-01-13,SCI,71.15,6.06,5306721,876252,60.5,0,1691
2023-01-31,SCI,74.15,6.91,5730114,829839,68.0,2,2456
2023-02-15,SCI,70.01,5.22,5210368,999110,64.0,5,2047
2023-02-28,SCI,67.53,5.41,5865265,1083718,67.5,0,2040
2023-03-15,SCI,65.42,7.5,6275033,837210,60.5,1,2317
2023-03-31,SCI,68.78,5.78,6431931,1112268,62.0,0,1974
2023-04-14,SCI,71.23,7.23,6734482,931944,63.0,1,1838
2023-04-28,SCI,70.19,9.4,6667882,709294,63.0,2,1811
2023-05-15,SCI,65.61,6.9,8189705,1186509,61.0,2,2021
2023-05-31,SCI,63.61,7.86,7319563,931801,56.5,0,1838
2023-06-15,SCI,66.24,8.9,7669975,861423,57.0,1,1765
2023-06-30,SCI,64.59,6.6,7093730,1074725,57.5,1,1682
2023-07-14,SCI,67.08,10.7,9153286,855729,57.0,1,1704
2023-07-31,SCI,66.65,6.37,7361539,1155517,54.0,3,1990
2023-08-15,SCI,62.22,5.78,6551310,1132996,55.0,6,1766
2023-08-31,SCI,63.11,10.13,6850930,675991,58.5,1,1933
2023-09-15,SCI,60.74,7.53,7428845,986591,63.0,2,2491
2023-09-29,SCI,57.14,6.06,6610366,1091650,61.0,1,1758
2023-10-13,SCI,53.84,6.43,7028431,1092998,60.0,2,2898
2023-10-31,SCI,54.42,7.24,6593428,911294,63.5,3,13351
2023-11-15,SCI,60.54,5.18,6675017,1289852,63.0,7,4523
2023-11-30,SCI,61.27,9.77,6633623,678915,60.0,0,2975
2023-12-15,SCI,68.16,6.14,7332769,1193659,61.5,3,2477
2023-12-29,SCI,68.45,11.17,6758480,605107,56.0,0,1948
2024-01-12,SCI,68.23,8.2,6646028,810133,65.5,1,2572
2024-01-31,SCI,67.12,9.25,7229827,781825,69.5,1,3698
2024-02-15,SCI,71.38,6.42,6901723,1075396,67.5,8,2540
2024-02-29,SCI,73.19,8.66,7202401,831484,85.0,2,2517
2024-03-15,SCI,72.47,7.87,6749431,857860,72.0,1,2483
2024-03-28,SCI,74.21,6.33,5036017,795953,66.5,1,1944
2024-04-15,SCI,69.75,6.71,4593328,684143,65.5,1,2539
2024-04-30,SCI,71.71,6.49,4604741,709647,67.5,4,2102
2024-05-15,SCI,69.78,4.12,4575709,1111010,69.0,9,2914
2024-05-31,SCI,71.66,6.02,5303840,880331,59.5,1,2092
2024-06-14,SCI,72.45,7.94,6323195,796638,54.5,3,1798
2024-06-28,SCI,71.13,4.76,5831044,1223914,55.0,2,1891
2024-07-15,SCI,72.32,7.46,5953314,797642,53.0,0,2136
2024-07-31,SCI,79.91,6.04,5902252,977353,57.5,8,2020
2024-08-15,SCI,75.92,4.77,7113414,1490758,91.5,4,1919
2024-08-30,SCI,78.27,10.06,8115792,807009,65.0,0,1914
2024-09-13,SCI,79.89,13.75,9357302,680311,63.0,2,2358
2024-09-30,SCI,78.93,9.04,7995332,884179,66.5,1,2394
2024-10-15,SCI,75.43,8.72,8096532,928040,60.0,3,1905
2024-10-31,SCI,81.65,9.4,8466317,900396,62.5,8,2093
2024-11-15,SCI,84.06,7.66,7707272,1006272,62.5,4,2118
2024-11-29,SCI,88.59,8.15,7438474,912963,59.0,3,1694
2024-12-13,SCI,85.86,10.14,7727631,761856,68.0,1,2565
2024-12-31,SCI,79.82,6.95,6334789,910844,65.0,3,2187
2025-01-15,SCI,76.59,6.81,6434540,945541,66.0,2,2034
2025-01-31,SCI,78.12,6.51,7250599,1112938,64.5,1,2138
2025-02-14,SCI,77.07,5.23,8361294,1599845,63.5,8,1743
2025-02-28,SCI,81.0,6.11,7506631,1228874,66.5,4,1870
2025-03-14,SCI,78.55,5.46,7259273,1328857,63.5,2,1818
2025-03-31,SCI,80.2,6.58,6986984,1062190,60.0,3,2107
2025-04-15,SCI,78.03,3.81,6060096,1589281,66.5,2,1896
2025-04-30,SCI,79.9,5.32,5886120,1106870,65.0,6,1936
2025-05-15,SCI,76.95,3.93,5797547,1475087,69.0,6,1914
2025-05-30,SCI,78.0,5.1,5354676,1049664,58.5,6,1878
2025-06-13,SCI,78.48,5.75,5708732,992116,54.5,0,1832
2025-06-30,SCI,81.4,5.9,5217234,884307,51.5,4,1955
2025-07-15,SCI,78.56,6.81,5072316,744397,58.0,4,1670
2025-07-31,SCI,76.31,3.55,4752826,1337621,67.0,6,1965
2025-08-15,SCI,78.62,5.16,4846743,938518,63.5,5,1775
2025-08-29,SCI,78.62,5.56,4667197,839818,61.5,6,1790
2025-09-15,SCI,78.62,5.43,4787941,881681,58.5,0,2152
2020-08-14,SCS,11.4,6.54,3055684,466886,0.0,0,20
2020-08-31,SCS,10.45,6.56,2802511,427204,0.0,0,30
2020-09-15,SCS,10.02,4.99,3004501,602166,0.0,0,35
2020-09-30,SCS,10.11,1.05,2178175,2073376,0.0,0,37
2020-10-15,SCS,11.97,3.14,2378615,757010,0.0,0,39
2020-10-30,SCS,10.44,5.11,2770008,542354,14.5,0,31
2020-11-13,SCS,12.22,6.38,3070787,481143,12.0,0,55
2020-11-30,SCS,12.15,6.28,2912559,463612,10.5,1,40
2020-12-15,SCS,13.73,4.59,2722139,592932,12.5,1,28
2020-12-31,SCS,13.55,2.78,2958749,1062890,7.0,3,40
2021-01-15,SCS,13.2,3.03,2381820,786249,11.5,1,26
2021-01-29,SCS,12.93,3.73,1951233,523460,12.0,1,30
2021-02-12,SCS,13.79,3.68,1742980,473143,13.0,1,20
2021-02-26,SCS,13.94,3.32,1743579,524681,12.5,0,22
2021-03-15,SCS,16.41,2.54,1615939,636245,12.0,1,18
2021-03-31,SCS,14.39,1.5,1229615,818443,11.0,3,28
2021-04-15,SCS,14.45,2.92,1279411,438521,12.0,0,35
2021-04-30,SCS,13.8,1.56,999187,639137,13.0,1,34
2021-05-14,SCS,14.42,2.21,1102650,499661,12.0,0,116
2021-05-28,SCS,14.47,2.64,1179905,447567,12.5,1,62
2021-06-15,SCS,14.73,2.69,1139956,423424,11.5,1,37
2021-06-30,SCS,15.11,1.01,997833,990167,9.0,6,28
2021-07-15,SCS,14.16,3.0,1318922,439293,9.5,1,27
2021-07-30,SCS,13.75,2.57,1267049,493121,10.5,2,21
2021-08-13,SCS,13.93,3.69,1212762,329001,13.5,0,34
2021-08-31,SCS,14.09,4.2,1358057,323605,13.5,1,35
2021-09-15,SCS,13.6,2.95,1514067,512495,13.5,3,43
2021-09-30,SCS,12.68,1.98,2026641,1025301,14.5,3,47
2021-10-15,SCS,12.45,3.48,1961038,564220,12.5,2,40
2021-10-29,SCS,11.9,2.9,1693043,583287,13.0,0,27
2021-11-15,SCS,12.66,1.89,1485165,786798,13.0,0,43
2021-11-30,SCS,11.19,2.63,1604532,609128,10.5,2,34
2021-12-15,SCS,11.55,1.72,1577067,915062,13.0,1,34
2021-12-31,SCS,11.72,1.39,1617390,1165139,8.0,2,73
2022-01-14,SCS,12.89,2.08,2155993,1036255,13.5,0,40
2022-01-31,SCS,12.34,2.56,2396515,934537,14.0,0,75
2022-02-15,SCS,12.41,3.3,2036470,616985,14.5,0,60
2022-02-28,SCS,12.17,3.91,2217355,566797,14.0,0,52
2022-03-15,SCS,11.6,3.98,2557372,642843,12.5,1,30
2022-03-31,SCS,11.95,2.27,2518957,1110781,13.5,1,68
2022-04-14,SCS,11.46,3.97,2816339,709216,13.0,0,43
2022-04-29,SCS,11.73,4.1,2903217,707719,12.5,0,36
2022-05-13,SCS,11.6,4.41,3866635,876514,12.5,0,53
2022-05-31,SCS,12.26,7.27,4438698,610180,11.0,0,45
2022-06-15,SCS,11.05,8.13,4627548,568906,10.0,1,25
2022-06-30,SCS,10.73,5.16,4889322,948433,9.5,5,47
2022-07-15,SCS,10.6,10.0,4506997,450553,9.5,1,65
2022-07-29,SCS,11.13,8.87,4340296,489379,10.5,1,51
2022-08-15,SCS,12.13,7.84,4094031,522206,14.0,0,63
2022-08-31,SCS,11.18,11.54,4550859,394462,14.0,1,57
2022-09-15,SCS,9.6,7.65,4938995,645827,13.0,2,34
2022-09-30,SCS,6.52,2.19,4229703,1927517,12.5,4,36
2022-10-14,SCS,6.85,3.51,4184474,1191488,11.0,0,35
2022-10-31,SCS,7.77,3.59,3372776,940800,12.5,0,56
2022-11-15,SCS,8.35,4.82,2885620,598403,13.0,0,44
2022-11-30,SCS,7.93,5.38,2676425,497413,10.5,1,28
2022-12-15,SCS,6.64,4.07,3806984,936188,13.0,0,48
2022-12-30,SCS,7.07,2.64,4039526,1528156,9.5,2,37
2023-01-13,SCS,7.72,6.89,3990865,578977,11.5,0,37
2023-01-31,SCS,7.8,7.03,3304497,470175,14.0,0,41
2023-02-15,SCS,7.65,5.72,3189751,557751,13.5,0,43
2023-02-28,SCS,7.87,5.04,3379689,670810,13.5,0,28
2023-03-15,SCS,7.2,5.59,3384139,605396,12.0,1,54
2023-03-31,SCS,8.42,3.53,5034902,1426589,13.5,2,56
2023-04-14,SCS,7.81,7.39,4829050,653683,13.5,1,56
2023-04-28,SCS,8.0,6.68,4844514,725526,13.5,2,34
2023-05-15,SCS,7.42,6.3,4641407,736532,14.0,1,61
2023-05-31,SCS,6.49,2.36,4331332,1838149,12.5,3,51
2023-06-15,SCS,7.53,2.99,3742403,1253444,11.0,1,48
2023-06-30,SCS,7.71,2.14,3246720,1517036,10.0,3,47
2023-07-14,SCS,7.62,5.13,4003473,780110,10.5,0,49
2023-07-31,SCS,8.57,5.94,3808452,640998,12.5,0,39
2023-08-15,SCS,8.86,8.01,3655194,456505,14.0,0,48
2023-08-31,SCS,9.07,9.26,3773640,407382,13.5,2,51
2023-09-15,SCS,8.84,7.22,3753956,520170,13.5,0,47
2023-09-29,SCS,11.17,1.88,4381122,2336200,14.0,13,49
2023-10-13,SCS,11.48,4.14,4445346,1074412,13.0,7,50
2023-10-31,SCS,10.91,4.66,4323971,928736,13.5,2,58
2023-11-15,SCS,12.02,5.69,3865005,679061,14.0,2,66
2023-11-30,SCS,12.31,6.85,3783775,552679,11.5,5,49
2023-12-15,SCS,12.48,4.44,3586638,808322,14.5,1,58
2023-12-29,SCS,13.52,2.03,3188917,1569388,11.5,9,65
2024-01-12,SCS,12.71,3.93,3367171,856887,12.0,1,52
2024-01-31,SCS,12.68,4.7,3461506,737130,14.5,7,84
2024-02-15,SCS,13.54,4.49,2729578,607869,13.5,4,58
2024-02-29,SCS,13.74,4.49,3157195,703264,14.0,2,57
2024-03-15,SCS,12.78,4.53,3164260,698577,13.0,4,47
2024-03-28,SCS,13.08,2.03,2530754,1248230,14.5,4,35
2024-04-15,SCS,11.99,3.63,3387932,932930,14.0,4,36
2024-04-30,SCS,12.03,4.0,2511870,627189,14.5,3,60
2024-05-15,SCS,13.61,4.9,2144296,437816,14.0,2,71
2024-05-31,SCS,13.66,3.54,2148324,606185,12.0,4,86
2024-06-14,SCS,12.4,3.34,2097400,627769,11.0,4,59
2024-06-28,SCS,12.96,2.28,2665331,1169314,11.0,14,69
2024-07-15,SCS,13.53,3.45,2301334,666689,10.5,6,47
2024-07-31,SCS,14.49,3.0,2180272,727641,11.5,1,44
2024-08-15,SCS,13.15,4.58,2525294,551902,14.0,5,40
2024-08-30,SCS,14.14,7.43,2907753,391207,14.5,1,40
2024-09-13,SCS,13.79,6.18,2573519,416139,14.0,0,33
2024-09-30,SCS,13.49,2.09,2072159,989155,13.0,11,37
2024-10-15,SCS,12.95,3.77,1974020,523790,12.0,2,39
2024-10-31,SCS,12.03,4.37,1880086,429758,15.0,2,30
2024-11-15,SCS,13.23,3.41,1703193,498924,14.0,0,44
2024-11-29,SCS,13.47,2.8,1570273,561511,12.5,2,24
2024-12-13,SCS,13.01,2.99,1380863,461907,15.0,0,26
2024-12-31,SCS,11.82,1.79,1429112,798051,10.0,4,54
2025-01-15,SCS,11.61,1.56,939675,602951,15.0,0,46
2025-01-31,SCS,11.48,1.91,953348,499960,14.5,1,43
2025-02-14,SCS,12.35,2.03,1220155,601943,14.5,1,29
2025-02-28,SCS,12.16,2.49,1628180,654651,15.5,1,40
2025-03-14,SCS,10.99,3.32,1933384,581745,15.0,1,54
2025-03-31,SCS,10.96,2.08,2210818,1061431,15.5,7,45
2025-04-15,SCS,9.95,1.97,1942779,987474,15.0,3,46
2025-04-30,SCS,9.92,3.62,2284665,631711,15.0,2,34
2025-05-15,SCS,10.5,3.9,2306603,590933,15.0,0,44
2025-05-30,SCS,10.31,3.82,2275643,595256,13.5,0,86
2025-06-13,SCS,10.16,3.54,2573497,726331,11.5,1,56
2025-06-30,SCS,10.43,1.57,2246959,1427674,11.5,5,50
2025-07-15,SCS,10.12,1.99,1934293,971812,13.0,0,35
2025-07-31,SCS,10.33,2.36,1918626,813417,15.5,1,43
2025-08-15,SCS,16.135,1.0,1749531,4969794,16.0,8,536
2025-08-29,SCS,16.135,1.14,2148509,1891945,16.0,0,135
2025-09-15,SCS,16.135,1.53,2385916,1558515,15.0,2,77
2020-08-14,SDGR,69.45,2.28,4627222,2026329,0.0,2,2179
2020-08-31,SDGR,60.46,2.96,3660824,1238673,0.0,0,2179
2020-09-15,SDGR,53.01,3.82,4319080,1129586,0.0,0,1516
2020-09-30,SDGR,47.51,3.56,5122514,1437853,0.0,0,1368
2020-10-15,SDGR,55.87,3.09,4440559,1435832,0.0,0,1403
2020-10-30,SDGR,48.78,4.45,3826931,859921,1.0,0,1182
2020-11-13,SDGR,57.81,4.89,3821956,781444,1.0,1,1091
2020-11-30,SDGR,69.58,2.78,3749284,1349089,1.5,4,1930
2020-12-15,SDGR,74.26,4.09,4023450,983824,1.0,1,1482
2020-12-31,SDGR,79.18,4.74,3932979,829436,1.0,1,1524
2021-01-15,SDGR,90.89,6.23,3875515,622156,1.0,0,1279
2021-01-29,SDGR,90.33,4.98,3623562,727497,1.0,1,1162
2021-02-12,SDGR,110.18,7.48,3471810,464166,1.0,1,1232
2021-02-26,SDGR,102.48,2.66,2898320,1089256,3.5,3,6959
2021-03-15,SDGR,79.9,1.65,3855944,2336025,2.5,5,4377
2021-03-31,SDGR,76.29,4.44,4692647,1056932,2.0,2,3021
2021-04-15,SDGR,78.36,6.47,4645529,717977,2.0,2,3594
2021-04-30,SDGR,76.24,7.84,4445873,567390,1.0,2,1916
2021-05-14,SDGR,61.24,5.36,4938794,921110,1.0,7,1598
2021-05-28,SDGR,70.18,9.12,4914119,539042,1.0,4,1237
2021-06-15,SDGR,74.6,9.05,4468336,493630,1.0,2,1467
2021-06-30,SDGR,75.61,5.71,4444530,778531,1.0,2,1171
2021-07-15,SDGR,67.46,8.24,4679785,568037,1.0,3,1227
2021-07-30,SDGR,67.67,10.83,4679064,432047,1.0,4,1112
2021-08-13,SDGR,59.66,7.08,4690102,662783,1.0,7,1235
2021-08-31,SDGR,59.69,8.12,4772257,587463,1.0,2,1429
2021-09-15,SDGR,60.97,8.0,4763374,595302,1.0,3,1041
2021-09-30,SDGR,54.68,8.62,4453527,516589,1.0,1,1034
2021-10-15,SDGR,55.36,9.28,4230833,455830,0.5,2,1124
2021-10-29,SDGR,54.58,10.69,4329615,404934,1.0,3,973
2021-11-15,SDGR,45.45,4.18,4319832,1032251,1.0,4,1458
2021-11-30,SDGR,39.18,4.63,4248152,916953,1.0,2,1303
