date,ticker,close,d2c,shorts,volume,trend_score,news_volume,wiki_views
2024-09-13,BYND,6.26,15.04,23722267,1576969,0.5,2,4729
2024-09-30,BYND,6.78,10.11,24770940,2449098,1.0,3,8434
2024-10-15,BYND,6.6,15.83,26152000,1652180,0.5,1,5533
2024-10-31,BYND,6.09,14.89,26019234,1748009,1.0,2,5762
2024-11-15,BYND,5.14,7.34,27899142,3800827,1.0,7,5738
2024-11-29,BYND,4.98,8.41,28146567,3347188,1.0,3,5035
2024-12-13,BYND,3.84,6.58,27586703,4190352,1.0,2,4981
2024-12-31,BYND,3.76,7.09,31173296,4397576,1.0,2,5429
2025-01-15,BYND,3.97,10.18,33831654,3322001,1.0,1,5418
2025-01-31,BYND,3.96,9.11,31193260,3422460,1.0,0,5522
2025-02-14,BYND,3.95,13.63,31714609,2326940,1.0,1,4713
2025-02-28,BYND,3.16,5.92,32940456,5568414,1.0,5,5641
2025-03-14,BYND,3.39,10.29,30669187,2980955,1.0,6,7716
2025-03-31,BYND,3.05,12.03,29805801,2477104,1.0,4,6822
2025-04-15,BYND,2.55,13.66,29223215,2139905,1.0,4,6536
2025-04-30,BYND,2.48,14.68,30111700,2051106,0.5,0,6949
2025-05-15,BYND,2.47,15.27,29760507,1949536,1.0,3,5178
2025-05-30,BYND,2.93,13.4,29569570,2206644,0.5,3,4981
2025-06-13,BYND,3.16,17.1,28550316,1669690,0.5,0,4244
2025-06-30,BYND,3.49,13.14,28084697,2137178,0.0,0,6636
2025-07-15,BYND,3.26,25.02,27318582,1091880,0.5,4,4048
2025-07-31,BYND,3.04,5.55,27323177,4919985,1.5,3,4523
2025-08-15,BYND,2.58,12.45,29312597,2354877,1.0,6,7148
2025-08-29,BYND,2.5,13.84,31116156,2248617,1.0,1,6456
2025-09-15,BYND,2.8,17.29,31264411,1808005,0.5,0,5230
2020-10-30,CRIS,23.0,1.4,430882,308285,0.0,0,0
2020-11-13,CRIS,24.6,1.4,632153,451596,0.0,5,0
2020-11-30,CRIS,29.0,1.0,377684,823829,0.0,0,0
2020-12-15,CRIS,160.8,1.0,3968855,44378995,0.0,8,0
2020-12-31,CRIS,163.8,1.0,1706513,2756077,0.0,2,0
2021-01-15,CRIS,256.0,1.0,1563000,2283713,0.0,1,0
2021-01-29,CRIS,209.0,1.0,1283825,1770401,0.0,1,0
2021-02-12,CRIS,216.0,1.17,2099274,1793286,0.0,0,0
2021-02-26,CRIS,196.8,3.7,4764182,1286401,0.0,0,0
2021-03-15,CRIS,220.4,5.07,6427212,1268066,0.0,2,0
2021-03-31,CRIS,226.4,6.4,15735219,2458084,0.0,5,0
2021-04-15,CRIS,244.2,6.97,11461074,1643671,0.0,1,0
2021-04-30,CRIS,216.4,7.34,11153748,1519939,0.0,1,0
2021-05-14,CRIS,271.4,1.69,13656234,8073264,0.0,11,0
2021-05-28,CRIS,288.0,9.66,13351166,1382251,0.0,2,0
2021-06-15,CRIS,152.2,3.11,13225985,4258244,0.0,5,0
2021-06-30,CRIS,161.4,3.25,15995313,4915463,0.0,4,0
2021-07-15,CRIS,143.8,5.36,11803407,2201048,0.0,1,0
2021-07-30,CRIS,151.8,8.23,11838744,1438734,0.0,0,0
2021-08-13,CRIS,151.0,6.62,11602208,1752986,0.0,4,0
2021-08-31,CRIS,177.0,10.24,11153625,1089493,0.0,1,0
2021-09-15,CRIS,167.0,10.61,10796090,1017889,0.0,0,0
2021-09-30,CRIS,156.6,10.54,10347441,981977,0.0,0,0
2021-10-15,CRIS,145.0,9.26,9389782,1013590,0.0,1,0
2021-10-29,CRIS,130.0,8.6,9189924,1068843,0.0,0,0
2021-11-15,CRIS,114.2,3.31,8565286,2591514,0.0,2,0
2021-11-30,CRIS,97.6,4.61,8387818,1820375,0.0,3,0
2021-12-15,CRIS,93.6,5.7,8638223,1516168,0.0,1,0
2021-12-31,CRIS,95.2,6.45,8088456,1253434,0.0,0,0
2022-01-14,CRIS,73.0,2.46,7223930,2937532,0.0,1,0
2022-01-31,CRIS,63.8,4.21,7840448,1862345,0.0,0,0
2022-02-15,CRIS,71.0,4.37,7265195,1664288,0.5,0,0
2022-02-28,CRIS,67.0,4.77,6914539,1448677,0.0,2,0
2022-03-15,CRIS,53.2,3.56,6597714,1855068,0.0,0,0
2022-03-31,CRIS,47.6,1.28,4426894,3455731,0.0,0,0
2022-04-14,CRIS,26.2,1.01,4373335,4329523,0.0,3,0
2022-04-29,CRIS,18.27,3.14,4885706,1555597,0.0,0,0
2022-05-13,CRIS,17.74,3.64,5282583,1451140,0.0,3,0
2022-05-31,CRIS,15.29,3.17,5696610,1796798,0.0,0,0
2022-06-15,CRIS,18.71,1.0,6366036,7534954,0.0,1,0
2022-06-30,CRIS,19.69,1.05,3588973,3420184,0.0,0,0
2022-07-15,CRIS,22.4,2.51,3740786,1492501,0.0,0,0
2022-07-29,CRIS,19.71,3.13,3583335,1143051,0.0,1,0
2022-08-15,CRIS,22.2,1.38,3021489,2191172,0.0,1,0
2022-08-31,CRIS,19.4,1.0,4203915,8499202,0.0,3,0
2022-09-15,CRIS,18.18,2.77,3777078,1363160,0.0,1,0
2022-09-30,CRIS,14.0,3.76,4147612,1103339,0.0,1,0
2022-10-14,CRIS,14.05,6.21,3958674,637123,0.0,0,0
2022-10-31,CRIS,16.0,6.76,3642364,538780,0.0,1,0
2022-11-15,CRIS,18.23,6.3,3762893,596936,0.0,2,0
2022-11-30,CRIS,16.14,8.47,3550609,419006,0.0,0,0
2022-12-15,CRIS,10.84,1.87,3060236,1632452,0.0,1,0
2022-12-30,CRIS,11.0,2.63,2739151,1040561,0.0,0,0
2023-01-13,CRIS,14.59,3.06,2424490,791744,0.0,0,0
2023-01-31,CRIS,14.66,3.79,2454084,647885,0.0,0,0
2023-02-15,CRIS,13.94,6.35,2333963,367313,0.0,1,0
2023-02-28,CRIS,12.44,8.15,2503000,307155,0.0,1,0
2023-03-15,CRIS,10.56,4.4,2347630,533015,0.0,6,0
2023-03-31,CRIS,11.92,6.93,2229215,321602,0.0,1,0
2023-04-14,CRIS,18.9,4.21,2342166,556166,0.0,2,0
2023-04-28,CRIS,17.2,3.61,1993508,552064,0.0,1,0
2023-05-15,CRIS,18.36,7.06,1978707,280221,0.0,2,0
2023-05-31,CRIS,15.54,10.16,1880851,185199,0.0,2,0
2023-06-15,CRIS,15.1,6.54,1737862,265846,0.0,0,0
2023-06-30,CRIS,16.6,6.83,1718477,251469,0.0,0,0
2023-07-14,CRIS,16.05,2.95,1575919,533324,0.0,0,0
2023-07-31,CRIS,16.06,5.21,1264461,242825,0.0,1,0
2023-08-15,CRIS,12.36,3.26,1247623,382381,0.0,2,0
2023-08-31,CRIS,11.18,4.02,1156400,287659,0.0,0,12
2023-09-15,CRIS,9.76,4.33,1333294,308273,0.0,2,5
2023-09-29,CRIS,6.59,2.26,81215,35926,0.0,0,11
2023-10-13,CRIS,5.07,2.03,73388,36231,0.0,1,10
2023-10-31,CRIS,4.73,3.57,83119,23252,0.0,1,6
2023-11-15,CRIS,5.67,3.19,82995,26016,0.0,1,5
2023-11-30,CRIS,14.31,1.0,114461,326700,0.0,1,7
2023-12-15,CRIS,11.29,1.39,125465,90577,0.0,4,3
2023-12-29,CRIS,12.75,2.01,90744,45041,0.0,0,6
2024-01-12,CRIS,12.8,1.31,53968,41300,0.0,1,10
2024-01-31,CRIS,9.9,1.0,47486,50169,0.0,0,19
2024-02-15,CRIS,10.22,1.4,55001,39332,0.0,3,82
2024-02-29,CRIS,10.19,1.91,56039,29381,0.0,0,396
2024-03-15,CRIS,10.3,2.47,47893,19359,0.0,0,10
2024-03-28,CRIS,10.87,2.86,50100,17495,0.0,0,8
2024-04-15,CRIS,14.56,1.07,59357,55280,0.0,4,8
2024-04-30,CRIS,15.35,4.78,67310,14089,0.0,1,6
2024-05-15,CRIS,13.0,2.9,65322,22557,0.0,4,14
2024-05-31,CRIS,10.36,2.47,62834,25486,0.0,0,8
2024-06-14,CRIS,8.13,1.0,45287,45884,0.0,0,8
2024-06-28,CRIS,6.9,1.14,38483,33746,0.0,0,4
2024-07-15,CRIS,6.98,1.52,42664,28081,0.0,3,8
2024-07-31,CRIS,5.48,2.01,51956,25836,0.0,1,11
2024-08-15,CRIS,4.24,2.17,68689,31586,0.0,3,7
2024-08-30,CRIS,5.53,1.28,146425,114347,0.0,0,5
2024-09-13,CRIS,5.46,5.07,143374,28267,0.0,1,4
2024-09-30,CRIS,5.39,3.1,121935,39356,0.0,2,9
2024-10-15,CRIS,5.35,3.58,108242,30253,0.0,0,8
2024-10-31,CRIS,4.28,3.61,137033,37983,0.0,1,6
2024-11-15,CRIS,3.95,1.73,162502,93756,0.0,4,10
2024-11-29,CRIS,4.39,1.05,74125,70696,0.0,0,2
2024-12-13,CRIS,3.57,1.0,44941,64492,0.0,1,6
2024-12-31,CRIS,3.06,1.0,81648,110440,0.0,0,8
2025-01-15,CRIS,3.22,1.0,199683,405282,0.0,0,2
2025-01-31,CRIS,3.52,4.34,164629,37914,0.0,0,6
2025-02-14,CRIS,3.22,5.93,160752,27110,0.0,0,14
2025-02-28,CRIS,3.0,5.94,142558,23994,0.0,0,4
2025-03-14,CRIS,2.84,4.07,144329,35495,0.0,0,10
2025-03-31,CRIS,2.1,3.67,160635,43729,0.0,3,11
2025-04-15,CRIS,1.29,1.52,205891,135065,0.0,1,11
2025-04-30,CRIS,2.11,1.69,132373,78399,0.0,1,12
2025-05-15,CRIS,2.0,1.0,100987,133089,0.0,4,7
2025-05-30,CRIS,2.46,2.14,123897,57914,0.0,0,13
2025-06-13,CRIS,2.45,1.14,110820,96861,0.0,0,10
2025-06-30,CRIS,2.32,1.83,107728,58793,0.0,0,7
2025-07-15,CRIS,1.84,1.0,206626,302482,0.0,1,11
2025-07-31,CRIS,1.66,2.81,192060,68313,0.0,1,8
2025-08-15,CRIS,1.83,2.9,171647,59116,0.0,4,6
2025-08-29,CRIS,1.67,1.95,153298,78521,0.0,0,6
2025-09-15,CRIS,1.7,2.06,150163,73056,0.0,3,14
2020-10-30,CTRM,4.77,1.0,880116,5007985,0.0,0,0
2020-11-13,CTRM,5.27,1.0,1548062,5687925,0.0,2,0
2020-11-30,CTRM,6.88,1.0,805981,15002189,0.0,2,0
2020-12-15,CTRM,6.35,1.0,290866,13457323,0.0,0,0
2020-12-31,CTRM,7.32,1.0,491178,25711606,0.5,2,0
2021-01-15,CTRM,13.27,1.0,25789717,267251715,5.0,2,0
2021-01-29,CTRM,24.52,1.0,35672693,309525993,9.5,3,0
2021-02-12,CTRM,58.15,1.0,31024928,267591053,17.0,13,0
2021-02-26,CTRM,39.52,1.0,17840376,124796987,14.0,3,0
2021-03-15,CTRM,40.74,1.0,8350594,83157012,8.0,8,0
2021-03-31,CTRM,30.1,1.0,12175355,45110027,5.5,6,0
2021-04-15,CTRM,18.0,1.0,17493445,147516933,7.0,19,0
2021-04-30,CTRM,19.66,1.0,33788657,99597043,4.5,13,0
2021-05-14,CTRM,15.61,1.0,34237109,67036177,3.5,6,0
2021-05-28,CTRM,12.06,1.0,4031630,9068492,5.5,19,0
2021-06-15,CTRM,12.58,1.0,3236577,8822281,2.5,12,0
2021-06-30,CTRM,10.3,1.0,4417268,5428339,2.0,5,0
2021-07-15,CTRM,8.54,1.4,4627205,3305493,1.0,3,0
2021-07-30,CTRM,8.23,2.05,4399012,2140768,1.0,5,0
2021-08-13,CTRM,8.46,1.0,4311846,7081369,1.5,7,0
2021-08-31,CTRM,9.1,1.23,3648022,2962001,1.0,3,0
2021-09-15,CTRM,10.48,1.0,3642799,5161183,1.0,4,0
2021-09-30,CTRM,9.65,1.0,3678920,5078149,1.0,4,0
2021-10-15,CTRM,9.41,1.64,4389280,2674352,1.0,1,0
2021-10-29,CTRM,9.3,1.45,3744601,2591278,1.0,1,0
2021-11-15,CTRM,8.62,1.0,2507193,2689536,1.0,1,0
2021-11-30,CTRM,7.48,1.01,2345101,2328368,1.0,0,0
2021-12-15,CTRM,6.37,1.57,2983797,1899579,1.0,1,0
2021-12-31,CTRM,5.62,1.23,2107012,1719350,0.0,1,0
2022-01-14,CTRM,5.34,1.51,1791817,1184144,0.5,0,0
2022-01-31,CTRM,4.71,1.05,1801860,1719288,0.5,0,0
2022-02-15,CTRM,7.24,1.0,2526282,4896384,1.0,5,0
2022-02-28,CTRM,6.57,1.0,1513533,1876964,1.0,0,0
2022-03-15,CTRM,6.33,1.08,2401401,2215302,1.0,3,0
2022-03-31,CTRM,7.28,1.09,1599200,1468590,1.0,0,0
2022-04-14,CTRM,9.3,1.0,2611266,4152111,0.5,1,0
2022-04-29,CTRM,7.4,1.0,2072842,2473995,1.0,0,0
2022-05-13,CTRM,7.52,1.17,1975562,1691057,0.0,1,0
2022-05-31,CTRM,7.75,1.45,1778786,1227425,0.0,1,0
2022-06-15,CTRM,6.21,1.39,1733607,1246654,0.0,0,0
2022-06-30,CTRM,5.3,1.92,1600727,832514,0.0,0,0
2022-07-15,CTRM,5.42,2.34,1409934,602274,0.0,0,0
2022-07-29,CTRM,6.33,3.13,2231896,713049,0.0,0,0
2022-08-15,CTRM,6.68,2.66,1863801,701398,0.0,0,0
2022-08-31,CTRM,5.38,1.45,1163192,801366,0.0,0,0
2022-09-15,CTRM,5.22,2.6,1573924,606274,0.0,0,0
2022-09-30,CTRM,4.43,2.34,1140012,487179,0.0,1,0
2022-10-14,CTRM,4.35,2.83,1915499,677229,0.0,0,0
2022-10-31,CTRM,4.87,4.8,1699936,354488,0.0,0,0
2022-11-15,CTRM,4.94,2.29,999039,436373,0.0,0,0
2022-11-30,CTRM,6.49,1.29,1221573,950315,0.0,1,0
2022-12-15,CTRM,4.67,1.43,1258689,882709,0.0,0,0
2022-12-30,CTRM,4.43,3.26,1937086,593383,0.0,0,0
2023-01-13,CTRM,4.83,2.59,1206513,466315,0.0,2,0
2023-01-31,CTRM,4.83,3.61,1110120,307897,0.0,1,0
2023-02-15,CTRM,5.3,1.92,1118303,581205,0.0,1,0
2023-02-28,CTRM,5.22,3.19,1163821,364278,0.0,1,0
2023-03-15,CTRM,6.96,1.0,2386853,5612023,0.5,2,0
2023-03-31,CTRM,7.9,3.38,2135358,632141,0.0,0,0
2023-04-14,CTRM,8.3,3.89,1835406,471794,0.0,1,0
2023-04-28,CTRM,6.84,2.57,1485281,578929,0.0,2,0
2023-05-15,CTRM,6.38,5.25,1629779,310374,0.0,0,0
2023-05-31,CTRM,4.54,2.33,1517707,652768,0.0,1,0
2023-06-15,CTRM,4.34,1.58,1056423,667250,0.0,0,0
2023-06-30,CTRM,4.49,1.93,1071275,556134,0.0,0,0
2023-07-14,CTRM,4.48,3.37,1266293,376059,0.0,1,0
2023-07-31,CTRM,4.65,3.68,1308271,355103,0.0,2,0
2023-08-15,CTRM,4.81,1.99,1309883,658139,0.0,1,0
2023-08-31,CTRM,4.1,3.27,966609,295895,0.0,0,0
2023-09-15,CTRM,4.11,2.98,946958,318067,0.0,1,0
2023-09-29,CTRM,4.37,1.63,773580,475491,0.0,1,0
2023-10-13,CTRM,4.28,2.47,1075591,435540,0.0,0,0
2023-10-31,CTRM,3.41,2.85,1164665,408235,0.0,2,0
2023-11-15,CTRM,3.02,2.19,875175,399976,0.0,2,0
2023-11-30,CTRM,3.37,1.86,893915,480622,0.0,1,0
2023-12-15,CTRM,4.27,1.39,1058313,762408,0.0,0,96
2023-12-29,CTRM,4.25,1.1,741571,672528,0.0,1,254
2024-01-12,CTRM,5.06,1.0,709102,2165222,0.0,2,138
2024-01-31,CTRM,4.9,1.86,875380,471321,0.0,2,213
2024-02-15,CTRM,4.38,1.47,533653,361799,0.0,3,232
2024-02-29,CTRM,4.46,1.0,499840,530907,0.0,1,406
2024-03-15,CTRM,4.1,1.38,516973,373921,0.0,2,380
2024-03-28,CTRM,3.44,1.0,52832,90759,0.0,2,285
2024-04-15,CTRM,3.54,1.0,62733,69654,0.0,2,339
2024-04-30,CTRM,3.13,1.11,72574,65282,0.0,1,260
2024-05-15,CTRM,3.55,1.0,54659,67250,0.0,0,257
2024-05-31,CTRM,4.65,1.0,76246,114713,0.0,4,303
2024-06-14,CTRM,4.07,1.58,71115,44918,0.0,1,296
2024-06-28,CTRM,4.6,1.0,47391,74020,0.0,0,275
2024-07-15,CTRM,4.5,1.29,57018,44212,0.0,0,269
2024-07-31,CTRM,5.4,1.63,74164,45602,0.0,0,242
2024-08-15,CTRM,4.78,1.14,51037,44708,0.0,1,276
2024-08-30,CTRM,4.54,1.0,35643,35783,0.0,0,246
2024-09-13,CTRM,4.32,1.0,24980,49882,0.0,0,226
2024-09-30,CTRM,4.22,1.0,13364,58823,0.0,0,306
2024-10-15,CTRM,4.0,1.0,26781,49270,0.0,1,298
2024-10-31,CTRM,3.87,1.0,39311,42729,0.0,0,256
2024-11-15,CTRM,3.54,1.0,75464,82509,0.0,1,301
2024-11-29,CTRM,3.59,2.08,89556,43012,0.0,0,295
2024-12-13,CTRM,3.05,1.08,70152,65184,0.0,2,408
2024-12-31,CTRM,2.75,1.0,19971,77438,0.0,0,496
2025-01-15,CTRM,2.86,1.0,39816,58902,0.0,0,349
2025-01-31,CTRM,2.63,1.58,46569,29432,0.0,0,391
2025-02-14,CTRM,2.66,1.89,58898,31113,0.0,0,303
2025-02-28,CTRM,2.42,1.0,34309,54381,0.0,0,288
2025-03-14,CTRM,2.45,1.11,63301,57145,0.0,0,298
2025-03-31,CTRM,2.28,1.0,69244,85787,0.0,2,401
2025-04-15,CTRM,2.19,1.78,102757,57636,0.0,0,326
2025-04-30,CTRM,2.15,3.78,84727,22394,0.0,0,286
2025-05-15,CTRM,2.4,1.0,59235,60685,0.0,2,254
2025-05-30,CTRM,2.19,1.15,64005,55680,0.0,0,279
2025-06-13,CTRM,2.49,1.0,45551,62807,0.0,0,245
2025-06-30,CTRM,2.14,1.0,54808,92327,0.0,0,329
2025-07-15,CTRM,2.39,1.1,41384,37468,0.0,0,279
2025-07-31,CTRM,2.17,1.52,50006,32858,0.0,1,279
2025-08-15,CTRM,2.09,1.94,55909,28841,0.0,2,269
2025-08-29,CTRM,2.13,1.31,36686,28019,0.0,0,241
2025-09-15,CTRM,2.04,1.0,38215,49007,0.0,0,342
2020-10-30,EXPR,12.22,3.18,10110495,3181876,0.0,4,3348
2020-11-13,EXPR,15.352,1.04,8319431,7990089,0.0,4,2510
2020-11-30,EXPR,30.4,1.11,7698098,6930074,0.0,3,3605
2020-12-15,EXPR,21.0,1.35,6972982,5152589,0.0,8,3331
2020-12-31,EXPR,18.2,2.77,8023698,2894054,0.0,0,3196
2021-01-15,EXPR,25.2,1.0,7220623,7312589,0.0,3,2757
2021-01-29,EXPR,120.0,1.0,8556228,99808319,1.0,16,9261
2021-02-12,EXPR,56.0,1.0,5930097,15128508,0.5,9,5068
2021-02-26,EXPR,53.8,1.0,4562807,17546109,0.0,5,2774
2021-03-15,EXPR,102.0,1.0,6275596,30041512,0.0,22,3616
2021-03-31,EXPR,80.4,1.0,5401693,12721857,0.0,10,45027
2021-04-15,EXPR,67.0,1.6,6562957,4109381,0.0,4,2660
2021-04-30,EXPR,61.0,2.21,6269820,2841473,0.0,4,2537
2021-05-14,EXPR,64.6,1.0,4570609,4647212,0.0,7,2460
2021-05-28,EXPR,85.8,1.0,6152960,15711422,0.0,10,2616
2021-06-15,EXPR,94.2,1.0,7070633,22607102,0.0,23,3473
2021-06-30,EXPR,129.8,1.0,6397325,17593701,0.0,12,2794
2021-07-15,EXPR,95.8,1.0,4232016,7011924,0.0,3,3387
2021-07-30,EXPR,93.8,1.01,5180653,5123332,0.0,9,3014
2021-08-13,EXPR,120.4,1.0,3987000,5569758,0.0,7,3129
2021-08-31,EXPR,118.6,1.0,3334652,7268004,0.0,12,3836
2021-09-15,EXPR,107.4,1.0,3382500,4527445,0.0,4,3345
2021-09-30,EXPR,94.4,1.0,3149589,3907983,0.0,4,2848
2021-10-15,EXPR,87.2,1.25,3437167,2756778,0.0,1,3070
2021-10-29,EXPR,76.8,1.0,3302311,3301344,0.0,3,3053
2021-11-15,EXPR,86.2,1.0,2783913,4110596,0.0,3,3012
2021-11-30,EXPR,72.8,1.0,3381872,3790691,0.0,7,3201
2021-12-15,EXPR,62.4,1.0,3081494,6178201,0.0,8,3106
2021-12-31,EXPR,61.6,1.0,3003673,3423243,0.0,0,3088
2022-01-14,EXPR,63.0,1.3,3370434,2592659,0.0,0,2679
2022-01-31,EXPR,60.4,1.25,3380952,2694460,0.0,6,3193
2022-02-15,EXPR,90.4,1.17,4040163,3459606,0.0,2,2908
2022-02-28,EXPR,95.2,1.89,3960634,2098393,0.0,2,2562
2022-03-15,EXPR,67.2,1.36,4060819,2982307,0.0,9,2812
2022-03-31,EXPR,71.2,1.0,3772368,3938768,0.0,2,2925
2022-04-14,EXPR,66.2,1.4,3565173,2539807,0.0,1,2528
2022-04-29,EXPR,68.8,2.13,3558590,1669900,0.0,6,3667
2022-05-13,EXPR,71.4,1.51,3772837,2500503,0.0,2,2583
2022-05-31,EXPR,59.4,1.0,4333960,6002279,0.0,10,3206
2022-06-15,EXPR,45.6,1.33,3805320,2859774,0.0,0,2792
2022-06-30,EXPR,39.2,1.49,5308574,3566614,0.0,2,2598
2022-07-15,EXPR,35.0,2.65,5543864,2094150,0.0,1,2737
2022-07-29,EXPR,33.8,2.95,5453601,1848555,0.0,4,4230
2022-08-15,EXPR,46.0,1.58,4975809,3152624,0.0,2,4049
2022-08-31,EXPR,30.4,1.77,6154722,3468736,0.0,7,3562
2022-09-15,EXPR,25.4,2.5,6504004,2600382,0.0,8,3350
2022-09-30,EXPR,21.8,5.65,6156926,1089186,0.0,2,2738
2022-10-14,EXPR,23.8,6.74,6471849,960394,0.0,0,2517
2022-10-31,EXPR,24.4,7.27,6307084,867391,0.0,3,2977
2022-11-15,EXPR,27.0,3.79,6328790,1667827,0.0,0,2838
2022-11-30,EXPR,28.4,7.51,6765746,901394,0.0,3,3131
2022-12-15,EXPR,21.8,1.0,6404022,10353035,0.0,11,3292
2022-12-30,EXPR,20.4,2.96,6565293,2221471,0.0,3,2820
2023-01-13,EXPR,21.8,3.46,6266496,1813059,0.0,2,2817
2023-01-31,EXPR,23.2,3.24,6276861,1939038,0.0,7,3336
2023-02-15,EXPR,23.8,1.93,7376251,3831617,0.0,6,2772
2023-02-28,EXPR,20.4,7.16,6814195,951046,0.0,3,2277
2023-03-15,EXPR,17.584,6.64,7790728,1173073,0.0,4,2748
2023-03-31,EXPR,15.766,4.34,7908120,1821721,0.0,7,2746
2023-04-14,EXPR,16.8,3.63,8370703,2307280,0.0,7,2487
2023-04-28,EXPR,16.15,8.62,8952311,1038144,0.0,2,2593
2023-05-15,EXPR,16.2,13.84,7970951,575824,0.0,3,2790
2023-05-31,EXPR,11.408,5.28,8892953,1685669,0.0,7,2770
2023-06-15,EXPR,12.78,8.24,10808244,1311257,0.0,3,2639
2023-06-30,EXPR,11.868,5.46,8171932,1497906,0.0,1,2416
2023-07-14,EXPR,13.738,6.95,7444458,1071783,0.0,0,2217
2023-07-31,EXPR,15.46,10.96,8055496,734700,0.0,2,2853
2023-08-15,EXPR,15.2,9.74,7683893,788924,0.0,0,2613
2023-08-31,EXPR,10.09,5.7,415775,72942,0.0,3,3258
2023-09-15,EXPR,9.74,3.03,461010,152359,0.0,10,4398
2023-09-29,EXPR,9.0,11.87,479231,40385,0.0,0,3042
2023-10-13,EXPR,8.4,11.86,436388,36794,0.0,3,2886
2023-10-31,EXPR,8.9,12.45,467634,37550,0.0,0,4388
2023-11-15,EXPR,9.52,9.66,423459,43837,0.0,3,3192
2023-11-30,EXPR,8.59,7.94,451022,56771,0.0,4,3778
2023-12-15,EXPR,8.29,8.83,440554,49874,0.0,1,3883
2023-12-29,EXPR,8.37,6.2,476882,76890,0.0,2,3252
2024-01-12,EXPR,8.01,9.83,440807,44827,0.0,2,4040
2024-01-31,EXPR,7.16,15.06,469790,31195,0.0,0,4866
2024-02-15,EXPR,2.76,1.02,602114,591172,0.0,3,3553
2024-02-29,EXPR,2.75,3.12,569343,182538,0.0,2,3791
2024-03-15,EXPR,1.27,1.0,265240,321553,0.0,5,3193
2024-03-28,EXPR,1.3,4.96,219957,44315,0.0,1,2686
2024-04-15,EXPR,0.77,1.58,234053,148421,0.0,2,3895
2020-10-30,GME,2.62,8.11,66806277,8242526,0.0,14,17267
2020-11-13,GME,2.75,14.05,67454064,4802213,0.0,2,20366
2020-11-30,GME,4.14,8.72,67982121,7797115,0.5,13,24307
2020-12-15,GME,3.46,6.89,68127116,9885845,0.5,31,22164
2020-12-31,GME,4.71,6.14,71196206,11588797,1.0,14,23431
2021-01-15,GME,8.88,2.1,61782730,29385884,2.0,39,22223
2021-01-29,GME,81.25,1.0,21409004,96789540,53.0,549,522817
2021-02-12,GME,13.1,1.0,16468038,40407815,47.0,297,377061
2021-02-26,GME,25.44,1.0,14200138,35190707,20.0,116,70686
2021-03-15,GME,55.04,1.0,10187324,35871397,28.0,129,70156
2021-03-31,GME,47.46,1.0,10696160,21048359,16.0,193,88573
2021-04-15,GME,39.11,1.13,11112124,9852978,10.5,122,36192
2021-04-30,GME,43.4,2.11,11817478,5600751,8.0,84,33571
2021-05-14,GME,39.98,3.15,11972632,3803141,6.0,32,24513
2021-05-28,GME,55.5,1.45,11971702,8235755,10.0,82,24121
2021-06-15,GME,55.63,1.0,9670734,11563428,10.0,178,32111
2021-06-30,GME,53.54,1.56,8224618,5256753,6.0,72,21965
2021-07-15,GME,41.71,2.78,8075454,2903947,4.5,64,35969
2021-07-30,GME,40.28,3.38,7664869,2270693,4.0,52,34196
2021-08-13,GME,40.63,2.5,7573914,3029440,3.0,21,25768
2021-08-31,GME,54.56,1.81,7796968,4313674,5.0,53,37225
2021-09-15,GME,51.13,2.05,7375940,3598836,4.0,79,28440
2021-09-30,GME,43.87,3.13,7820947,2502466,3.0,47,25551
2021-10-15,GME,45.82,5.29,7672089,1451392,2.5,24,25767
2021-10-29,GME,45.88,3.56,7060752,1985671,3.0,28,24959
2021-11-15,GME,52.29,2.22,6775394,3054295,3.0,35,33892
2021-11-30,GME,49.05,3.26,6421977,1972550,3.0,19,28927
2021-12-15,GME,37.15,2.38,8611843,3611552,3.0,78,37695
2021-12-31,GME,37.1,4.7,8449995,1798277,2.0,24,29357
2022-01-14,GME,29.16,2.31,9377532,4058237,3.5,46,26873
2022-01-31,GME,27.23,2.5,10998384,4406441,3.5,35,33336
2022-02-15,GME,31.54,4.02,11943772,2972597,3.0,26,28628
2022-02-28,GME,30.84,6.9,11713653,1698488,2.0,6,22400
2022-03-15,GME,20.66,5.82,12345458,2120654,2.5,27,23071
2022-03-31,GME,41.65,1.08,12249471,11318231,7.5,111,34635
2022-04-14,GME,37.69,3.43,14128064,4123456,3.0,41,25039
2022-04-29,GME,31.27,8.12,13540994,1668138,2.0,16,21609
2022-05-13,GME,24.6,4.06,15123772,3723329,2.5,25,20827
2022-05-31,GME,31.19,3.12,15537841,4982613,3.5,44,26548
2022-06-15,GME,32.32,3.5,14511385,4145012,3.0,41,21535
2022-06-30,GME,30.58,5.53,13301379,2407151,2.0,14,16139
2022-07-15,GME,35.41,4.41,14905476,3378234,3.0,60,23494
2022-07-29,GME,34.01,7.81,59908446,7672095,4.0,21,35217
2022-08-15,GME,39.68,7.96,53245515,6687641,4.0,16,46872
2022-08-31,GME,28.64,6.55,49593249,7571276,2.0,28,46571
2022-09-15,GME,28.61,7.25,49525156,6831517,2.0,43,52193
2022-09-30,GME,25.13,13.76,51092394,3714374,2.0,3,37906
2022-10-14,GME,24.63,16.53,53883909,3260389,2.0,4,46254
2022-10-31,GME,28.31,8.34,53372724,6399185,2.0,18,90178
2022-11-15,GME,27.59,11.32,54655571,4828453,2.0,7,40956
